County,Precinct,CD,Clinton,Trump,Total
Columbia,TOWN OF PACIFIC Wards 1-4,6,685,848,"1,582"
Columbia,TOWN OF RANDOLPH Ward 1,6,78,323,410
Columbia,TOWN OF SCOTT Ward 1,6,118,188,335
Columbia,TOWN OF SPRINGVALE Wards 1-2,6,120,180,307
Columbia,TOWN OF WEST POINT Wards 1-3,6,645,556,"1,257"
Columbia,TOWN OF WYOCENA Wards 1-2,6,422,487,942
Columbia,VILLAGE OF ARLINGTON Ward 1,6,215,227,466
Columbia,VILLAGE OF CAMBRIA Ward 1,6,161,175,363
Columbia,VILLAGE OF DOYLESTOWN Ward 1,6,63,61,138
Columbia,VILLAGE OF FALL RIVER Wards 1-2,6,346,396,789
Columbia,VILLAGE OF FRIESLAND Ward 1,6,37,114,160
Columbia,VILLAGE OF PARDEEVILLE Ward 1-3,6,437,523,"1,017"
Columbia,VILLAGE OF POYNETTE Ward 1-4,6,621,530,"1,222"
Columbia,VILLAGE OF RANDOLPH Ward 3,6,64,154,236
Columbia,VILLAGE OF RIO Ward 1-2,6,250,246,542
Columbia,VILLAGE OF WYOCENA Ward 1,6,129,172,330
Crawford,CITY OF PRAIRIE DU CHIEN Ward 1,3,168,204,391
Crawford,CITY OF PRAIRIE DU CHIEN Ward 3,3,149,154,324
Crawford,CITY OF PRAIRIE DU CHIEN Ward 4,3,161,191,371
Crawford,CITY OF PRAIRIE DU CHIEN Ward 5,3,214,178,409
Crawford,CITY OF PRAIRIE DU CHIEN Ward 6,3,228,188,431
Crawford,"CITY OF PRAIRIE DU CHIEN Wards 2,7",3,220,203,442
Crawford,TOWN OF BRIDGEPORT Ward 1,3,220,295,541
Crawford,TOWN OF CLAYTON Wards 1-3,3,231,199,461
Crawford,TOWN OF EASTMAN Wards 1-2,3,141,238,402
Crawford,TOWN OF FREEMAN Ward 1,3,183,208,419
Crawford,TOWN OF HANEY Ward 1,3,83,72,165
Crawford,TOWN OF MARIETTA Ward 1,3,87,156,257
Crawford,TOWN OF PRAIRIE DU CHIEN Wards 1-2,3,178,268,473
Crawford,TOWN OF SCOTT Ward 1,3,114,113,238
Crawford,TOWN OF SENECA Ward 1,3,191,238,448
Crawford,TOWN OF UTICA Ward 1,3,173,135,332
Crawford,TOWN OF WAUZEKA Wards 1-2,3,72,119,204
Crawford,VILLAGE OF BELL CENTER Ward 1,3,16,19,44
Crawford,VILLAGE OF DE SOTO Ward 2,3,29,18,47
Crawford,VILLAGE OF EASTMAN Ward 1,3,55,111,176
Crawford,VILLAGE OF FERRYVILLE Ward 1,3,70,52,126
Crawford,VILLAGE OF GAYS MILLS Ward 1,3,119,95,227
Crawford,VILLAGE OF LYNXVILLE Ward 1,3,28,43,71
Crawford,VILLAGE OF MT. STERLING Ward 1,3,47,33,84
Crawford,VILLAGE OF SOLDIERS GROVE Ward 1,3,117,114,243
Crawford,VILLAGE OF STEUBEN Ward 1,3,16,34,51
Crawford,VILLAGE OF WAUZEKA Ward 1,3,109,158,285
Dane,CITY OF EDGERTON Ward 7,2,28,26,60
Dane,CITY OF FITCHBURG Ward 14,2,688,197,938
Dane,CITY OF FITCHBURG Ward 20,2,0,0,0
Dane,CITY OF FITCHBURG Wards 1-4,2,"1,839",379,"2,346"
Dane,CITY OF FITCHBURG Wards 10-13,2,"1,922",382,"2,426"
Dane,"CITY OF FITCHBURG Wards 15,18-19",2,"1,877",634,"2,626"
Dane,CITY OF FITCHBURG Wards 16-17,2,758,361,"1,186"
Dane,CITY OF FITCHBURG Wards 5-9,2,"3,037",970,"4,179"
Dane,CITY OF MADISON Ward 1,2,"1,105",326,"1,515"
Dane,CITY OF MADISON Ward 10,2,"1,063",301,"1,423"
Dane,CITY OF MADISON Ward 100,2,"1,308",299,"1,708"
Dane,CITY OF MADISON Ward 101,2,622,147,813
Dane,CITY OF MADISON Ward 102,2,623,124,774
Dane,CITY OF MADISON Ward 103,2,373,57,452
Dane,CITY OF MADISON Ward 104,2,"1,253",258,"1,615"
Dane,CITY OF MADISON Ward 105,2,"1,427",338,"1,879"
Dane,CITY OF MADISON Ward 106,2,"1,254",702,"2,051"
Dane,CITY OF MADISON Ward 107,2,874,315,"1,263"
Dane,CITY OF MADISON Ward 108,2,"1,253",209,"1,525"
Dane,CITY OF MADISON Ward 109,2,"1,287",318,"1,702"
Dane,CITY OF MADISON Ward 11,2,583,118,739
Dane,CITY OF MADISON Ward 110,2,877,294,"1,233"
Dane,CITY OF MADISON Ward 111,2,"1,328",563,"1,988"
Dane,CITY OF MADISON Ward 112,2,0,0,0
Dane,CITY OF MADISON Ward 113,2,0,0,0
Dane,CITY OF MADISON Ward 114,2,0,0,0
Dane,CITY OF MADISON Ward 115,2,0,0,0
Dane,CITY OF MADISON Ward 116,2,0,0,0
Dane,CITY OF MADISON Ward 117,2,0,0,0
Dane,CITY OF MADISON Ward 118,2,0,0,0
Dane,CITY OF MADISON Ward 119,2,0,0,0
Dane,CITY OF MADISON Ward 12,2,"1,265",315,"1,650"
Dane,CITY OF MADISON Ward 120,2,0,0,0
Dane,CITY OF MADISON Ward 121,2,6,0,7
Dane,CITY OF MADISON Ward 122,2,2,0,2
Dane,CITY OF MADISON Ward 123,2,0,0,0
Dane,CITY OF MADISON Ward 124,2,3,3,9
Dane,CITY OF MADISON Ward 125,2,2,2,5
Dane,CITY OF MADISON Ward 126,2,0,0,0
Dane,CITY OF MADISON Ward 127,2,0,0,0
Dane,CITY OF MADISON Ward 128,2,1,0,1
Dane,CITY OF MADISON Ward 129,2,1,0,1
Dane,CITY OF MADISON Ward 13,2,405,78,500
Dane,CITY OF MADISON Ward 130,2,1,0,1
Dane,CITY OF MADISON Ward 131,2,3,0,3
Dane,CITY OF MADISON Ward 132,2,2,0,3
Dane,CITY OF MADISON Ward 133,2,0,0,0
Dane,CITY OF MADISON Ward 134,2,8,3,11
Dane,CITY OF MADISON Ward 135,2,0,0,0
Dane,CITY OF MADISON Ward 136,2,0,0,0
Dane,CITY OF MADISON Ward 137,2,0,0,0
Dane,CITY OF MADISON Ward 138,2,1,0,1
Dane,CITY OF MADISON Ward 14,2,361,64,444
Dane,CITY OF MADISON Ward 15,2,792,135,977
Dane,CITY OF MADISON Ward 16,2,"1,830",322,"2,249"
Dane,CITY OF MADISON Ward 17,2,549,130,726
Dane,CITY OF MADISON Ward 18,2,637,109,773
Dane,CITY OF MADISON Ward 19,2,558,92,683
Dane,CITY OF MADISON Ward 2,2,741,193,989
Dane,CITY OF MADISON Ward 20,2,137,25,168
Dane,CITY OF MADISON Ward 21,2,646,127,815
Dane,CITY OF MADISON Ward 22,2,"1,000",233,"1,291"
Dane,CITY OF MADISON Ward 23,2,417,140,596
Dane,CITY OF MADISON Ward 24,2,462,201,694
Dane,CITY OF MADISON Ward 25,2,"1,384",318,"1,797"
Dane,CITY OF MADISON Ward 26,2,722,222,"1,003"
Dane,CITY OF MADISON Ward 27,2,11,2,13
Dane,CITY OF MADISON Ward 28,2,896,114,"1,086"
Dane,CITY OF MADISON Ward 29,2,"2,033",127,"2,289"
Dane,CITY OF MADISON Ward 3,2,559,179,766
Dane,CITY OF MADISON Ward 30,2,716,110,898
Dane,CITY OF MADISON Ward 31,2,802,145,999
Dane,CITY OF MADISON Ward 32,2,527,94,649
Dane,CITY OF MADISON Ward 33,2,643,117,791
Dane,CITY OF MADISON Ward 34,2,675,105,814
Dane,CITY OF MADISON Ward 35,2,822,154,"1,021"
Dane,CITY OF MADISON Ward 36,2,791,201,"1,042"
Dane,CITY OF MADISON Ward 37,2,"1,086",220,"1,385"
Dane,CITY OF MADISON Ward 38,2,"1,779",557,"2,423"
Dane,CITY OF MADISON Ward 39,2,"1,232",84,"1,397"
Dane,CITY OF MADISON Ward 4,2,394,140,559
Dane,CITY OF MADISON Ward 40,2,"2,067",97,"2,280"
Dane,CITY OF MADISON Ward 41,2,"2,200",91,"2,386"
Dane,CITY OF MADISON Ward 42,2,"2,252",57,"2,436"
Dane,CITY OF MADISON Ward 43,2,338,27,390
Dane,CITY OF MADISON Ward 44,2,"1,503",76,"1,671"
Dane,CITY OF MADISON Ward 45,2,"2,433",134,"2,742"
Dane,CITY OF MADISON Ward 46,2,"1,944",128,"2,208"
Dane,CITY OF MADISON Ward 47,2,"1,434",337,"1,916"
Dane,CITY OF MADISON Ward 48,2,638,115,806
Dane,CITY OF MADISON Ward 49,2,"1,882",499,"2,531"
Dane,CITY OF MADISON Ward 5,2,667,207,925
Dane,CITY OF MADISON Ward 50,2,"1,813",402,"2,363"
Dane,CITY OF MADISON Ward 51,2,"1,188",174,"1,434"
Dane,CITY OF MADISON Ward 52,2,493,52,579
Dane,CITY OF MADISON Ward 53,2,"2,479",281,"2,946"
Dane,CITY OF MADISON Ward 54,2,472,166,693
Dane,CITY OF MADISON Ward 55,2,"2,159",646,"3,106"
Dane,CITY OF MADISON Ward 56,2,"1,280",640,"2,073"
Dane,CITY OF MADISON Ward 57,2,816,154,"1,029"
Dane,CITY OF MADISON Ward 58,2,751,191,"1,012"
Dane,CITY OF MADISON Ward 59,2,871,331,"1,312"
Dane,CITY OF MADISON Ward 6,2,"1,259",315,"1,639"
Dane,CITY OF MADISON Ward 60,2,426,54,521
Dane,CITY OF MADISON Ward 61,2,"1,751",263,"2,184"
Dane,CITY OF MADISON Ward 62,2,746,44,826
Dane,CITY OF MADISON Ward 63,2,"1,519",145,"1,769"
Dane,CITY OF MADISON Ward 64,2,"1,245",90,"1,400"
Dane,CITY OF MADISON Ward 65,2,"2,258",189,"2,535"
Dane,CITY OF MADISON Ward 66,2,"1,910",287,"2,376"
Dane,CITY OF MADISON Ward 67,2,913,85,"1,061"
Dane,CITY OF MADISON Ward 68,2,917,71,"1,057"
Dane,CITY OF MADISON Ward 69,2,"1,523",143,"1,746"
Dane,CITY OF MADISON Ward 7,2,678,262,995
Dane,CITY OF MADISON Ward 70,2,836,207,"1,095"
Dane,CITY OF MADISON Ward 71,2,"1,177",219,"1,447"
Dane,CITY OF MADISON Ward 72,2,506,42,573
Dane,CITY OF MADISON Ward 73,2,584,64,691
Dane,CITY OF MADISON Ward 74,2,380,39,443
Dane,CITY OF MADISON Ward 75,2,896,163,"1,123"
Dane,CITY OF MADISON Ward 76,2,651,67,748
Dane,CITY OF MADISON Ward 77,2,"1,213",337,"1,612"
Dane,CITY OF MADISON Ward 78,2,"1,930",234,"2,256"
Dane,CITY OF MADISON Ward 79,2,"2,161",275,"2,545"
Dane,CITY OF MADISON Ward 8,2,"1,155",392,"1,640"
Dane,CITY OF MADISON Ward 80,2,157,22,184
Dane,CITY OF MADISON Ward 81,2,"1,356",145,"1,553"
Dane,CITY OF MADISON Ward 82,2,"1,155",91,"1,294"
Dane,CITY OF MADISON Ward 83,2,"1,242",138,"1,423"
Dane,CITY OF MADISON Ward 84,2,"1,420",211,"1,705"
Dane,CITY OF MADISON Ward 85,2,"1,364",168,"1,582"
Dane,CITY OF MADISON Ward 86,2,"1,602",227,"1,917"
Dane,CITY OF MADISON Ward 87,2,"1,512",376,"1,967"
Dane,CITY OF MADISON Ward 88,2,"1,377",392,"1,839"
Dane,CITY OF MADISON Ward 89,2,"1,507",312,"1,867"
Dane,CITY OF MADISON Ward 9,2,"1,525",493,"2,097"
Dane,CITY OF MADISON Ward 90,2,520,135,689
Dane,CITY OF MADISON Ward 91,2,"1,068",195,"1,312"
Dane,CITY OF MADISON Ward 92,2,951,170,"1,180"
Dane,CITY OF MADISON Ward 93,2,224,40,277
Dane,CITY OF MADISON Ward 94,2,557,145,731
Dane,CITY OF MADISON Ward 95,2,"1,267",282,"1,633"
Dane,CITY OF MADISON Ward 96,2,"1,068",253,"1,392"
Dane,CITY OF MADISON Ward 97,2,"1,530",379,"2,037"
Dane,CITY OF MADISON Ward 98,2,"1,753",503,"2,398"
Dane,CITY OF MADISON Ward 99,2,577,153,774
Dane,"CITY OF MIDDLETON Wards 1-4,9",2,"2,137",722,"2,995"
Dane,CITY OF MIDDLETON Wards 10-13,2,"2,610",687,"3,452"
Dane,CITY OF MIDDLETON Wards 14-18,2,"1,888",638,"2,655"
Dane,CITY OF MIDDLETON Wards 19-20,2,0,0,0
Dane,CITY OF MIDDLETON Wards 5-8,2,"2,092",441,"2,653"
Dane,CITY OF MONONA Ward 1-5,2,"2,218",523,"2,849"
Dane,CITY OF MONONA Ward 6-10,2,"1,927",527,"2,579"
Dane,CITY OF STOUGHTON Ward 9,2,0,0,0
Dane,CITY OF STOUGHTON Wards 1-2,2,"1,179",565,"1,840"
Dane,CITY OF STOUGHTON Wards 10-11,2,0,0,0
Dane,"CITY OF STOUGHTON Wards 3-4,12",2,"1,098",467,"1,638"
Dane,CITY OF STOUGHTON Wards 5-6,2,"1,160",464,"1,713"
Dane,CITY OF STOUGHTON Wards 7-8,2,"1,156",611,"1,844"
Dane,CITY OF SUN PRAIRIE Wards 1-5,2,"2,674","1,249","4,152"
Dane,CITY OF SUN PRAIRIE Wards 10-14,2,"2,631","1,168","4,068"
Dane,CITY OF SUN PRAIRIE Wards 15-19,2,"2,467","1,416","4,129"
Dane,CITY OF SUN PRAIRIE Wards 20-21,2,0,0,0
Dane,CITY OF SUN PRAIRIE Wards 6-9,2,"2,509","1,320","4,062"
Dane,"CITY OF VERONA Wards 1,5",2,802,371,"1,229"
Dane,CITY OF VERONA Wards 2-4,2,"1,456",564,"2,136"
Dane,CITY OF VERONA Wards 6-9,2,"2,614","1,048","3,887"
Dane,TOWN OF ALBION Wards 1-2,2,592,463,"1,127"
Dane,TOWN OF BERRY Wards 1-2,2,415,285,740
Dane,TOWN OF BLACK EARTH Ward 1,2,176,137,326
Dane,TOWN OF BLOOMING GROVE Wards 1-3,2,665,294,"1,009"
Dane,TOWN OF BLUE MOUNDS Ward 1,2,315,239,588
Dane,TOWN OF BRISTOL Ward 1-4,2,"1,132","1,100","2,375"
Dane,TOWN OF BURKE Wards 1-4,2,"1,076",762,"1,923"
Dane,TOWN OF CHRISTIANA Ward 1-2,2,363,323,717
Dane,"TOWN OF COTTAGE GROVE Wards 1-2,4-5,7",2,851,595,"1,522"
Dane,"TOWN OF COTTAGE GROVE Wards 3,6",2,523,326,884
Dane,TOWN OF CROSS PLAINS Ward 1-2,2,498,394,950
Dane,TOWN OF CROSS PLAINS Ward 3,2,0,0,0
Dane,TOWN OF DANE Ward 1,2,222,276,527
Dane,TOWN OF DEERFIELD Ward 1-2,2,459,385,882
Dane,"TOWN OF DUNKIRK Ward 1,3,5",2,439,292,763
Dane,"TOWN OF DUNKIRK Ward 2,4,6",2,244,171,434
Dane,TOWN OF DUNN Ward 1-7,2,"1,911","1,148","3,223"
Dane,TOWN OF MADISON Ward 1,2,307,31,364
Dane,TOWN OF MADISON Ward 2-9,2,"1,692",222,"2,055"
Dane,TOWN OF MAZOMANIE Wards 1-2,2,347,262,640
Dane,TOWN OF MEDINA Ward 1-2,2,378,342,748
Dane,TOWN OF MIDDLETON Ward 1-8,2,"2,313","1,470","3,983"
Dane,TOWN OF MONTROSE Ward 1-2,2,429,246,703
Dane,TOWN OF OREGON Ward 1-4,2,"1,276",713,"2,091"
Dane,TOWN OF PERRY Ward 1,2,306,163,485
Dane,TOWN OF PLEASANT SPRINGS Ward 1-4,2,"1,119",869,"2,070"
Dane,TOWN OF PRIMROSE Ward 1,2,273,143,446
Dane,TOWN OF ROXBURY Ward 1-2,2,557,453,"1,063"
Dane,TOWN OF RUTLAND Ward 1-2,2,738,461,"1,269"
Dane,TOWN OF SPRINGDALE Ward 1-2,2,684,455,"1,221"
Dane,TOWN OF SPRINGFIELD Ward 1-3,2,833,703,"1,615"
Dane,TOWN OF SUN PRAIRIE Wards 1-3,2,719,594,"1,366"
Dane,TOWN OF VERMONT Ward 1,2,342,174,541
Dane,TOWN OF VERONA Ward 1,2,225,172,416
Dane,TOWN OF VERONA Wards 2-4,2,532,290,855
Dane,TOWN OF VIENNA Wards 1-2,2,422,444,908
Dane,TOWN OF WESTPORT Ward 1-5,2,"1,607","1,031","2,772"
Dane,TOWN OF YORK Ward 1,2,194,191,399
Dane,VILLAGE OF BELLEVILLE Ward 1-2,2,687,303,"1,030"
Dane,VILLAGE OF BLACK EARTH Ward 1-2,2,498,237,765
Dane,VILLAGE OF BLUE MOUNDS Ward 1,2,329,152,509
Dane,VILLAGE OF BROOKLYN Ward 1,2,331,157,519
Dane,VILLAGE OF BROOKLYN Ward 3,2,0,0,0
Dane,VILLAGE OF CAMBRIDGE Ward 2-3,2,513,312,863
Dane,VILLAGE OF COTTAGE GROVE Wards 1-10,2,"2,246","1,197","3,630"
Dane,VILLAGE OF CROSS PLAINS Ward 1-4,2,"1,344",695,"2,159"
Dane,VILLAGE OF CROSS PLAINS Ward 5,2,0,0,0
Dane,VILLAGE OF DANE Ward 1,2,268,238,544
Dane,VILLAGE OF DEERFIELD Ward 1-3,2,735,478,"1,304"
Dane,"VILLAGE OF DEFOREST Ward 1,3-6,15",2,"1,306",833,"2,297"
Dane,VILLAGE OF DEFOREST Ward 11,2,280,158,463
Dane,VILLAGE OF DEFOREST Ward 13,2,0,0,0
Dane,VILLAGE OF DEFOREST Ward 2,2,213,105,342
Dane,"VILLAGE OF DEFOREST Ward 7-10,12",2,"1,098",624,"1,836"
Dane,"VILLAGE OF DEFOREST Wards 14,16-17",2,0,0,0
Dane,VILLAGE OF MAPLE BLUFF Ward 1-2,2,690,294,"1,034"
Dane,VILLAGE OF MARSHALL Ward 1-5,2,937,694,"1,734"
Dane,VILLAGE OF MAZOMANIE Ward 1-3,2,551,304,922
Dane,VILLAGE OF MCFARLAND Ward 1-10,2,"3,123","1,465","4,868"
Dane,VILLAGE OF MOUNT HOREB Ward 1-4,2,"1,242",579,"1,936"
Dane,VILLAGE OF MOUNT HOREB Ward 5-9,2,"1,349",626,"2,115"
Dane,"VILLAGE OF OREGON Wards 1,5-6,11",2,"1,194",509,"1,795"
Dane,"VILLAGE OF OREGON Wards 2-4,12",2,"1,222",535,"1,849"
Dane,VILLAGE OF OREGON Wards 7-10,2,"1,402",709,"2,227"
Dane,VILLAGE OF ROCKDALE Ward 1,2,64,30,103
Dane,VILLAGE OF SHOREWOOD HILLS Wards 1-2,2,"1,285",121,"1,449"
Dane,VILLAGE OF WAUNAKEE Wards 1-5,2,"2,180","1,407","3,784"
Dane,VILLAGE OF WAUNAKEE Wards 6-11,2,"2,171","1,433","3,791"
Dane,Village of Windsor Wards 1-2,2,229,177,428
Dane,Village of Windsor Wards 3-5,2,670,580,"1,314"
Dane,Village of Windsor Wards 6-10,2,"1,421",922,"2,490"
Dodge (pt.),"CITY OF BEAVER DAM Wards 1,3,5",6,757,652,"1,501"
Dodge (pt.),"CITY OF BEAVER DAM Wards 2,6",6,479,545,"1,093"
Dodge (pt.),"CITY OF BEAVER DAM Wards 4,10",6,368,383,790
Dodge (pt.),"CITY OF BEAVER DAM Wards 7,12-13",6,708,678,"1,483"
Dodge (pt.),"CITY OF BEAVER DAM Wards 8,14",6,439,443,931
Dodge (pt.),"CITY OF BEAVER DAM Wards 9,11",6,647,621,"1,334"
Dodge (pt.),CITY OF COLUMBUS Ward 9,6,0,0,0
Dodge (pt.),CITY OF FOX LAKE Wards 1-3,6,264,401,722
Dodge (pt.),CITY OF HARTFORD Wards 18-19,5,0,0,0
Dodge (pt.),CITY OF HORICON Ward 1-6,6,623,"1,029","1,758"
Dodge (pt.),CITY OF HORICON Ward 7,5,0,1,1
Dodge (pt.),CITY OF JUNEAU Ward 1-3,5,353,563,983
Dodge (pt.),CITY OF MAYVILLE Wards 1-8,6,836,"1,605","2,574"
Dodge (pt.),CITY OF WATERTOWN Ward 1-2,5,522,794,"1,393"
Dodge (pt.),CITY OF WATERTOWN Ward 7,5,123,230,368
Dodge (pt.),CITY OF WATERTOWN Wards 3-4,5,436,796,"1,326"
Dodge (pt.),CITY OF WATERTOWN Wards 5-6,5,393,743,"1,193"
Dodge (pt.),CITY OF WAUPUN Wards 1-8,6,755,"1,355","2,246"
Dodge (pt.),TOWN OF ASHIPPUN Wards 1-4,5,371,"1,149","1,585"
Dodge (pt.),"TOWN OF BEAVER DAM Wards 1-4,7-11",6,479,640,"1,167"
Dodge (pt.),TOWN OF BEAVER DAM Wards 5-6,5,387,503,945
Dodge (pt.),TOWN OF BURNETT Wards 1-2,6,135,348,510
Dodge (pt.),TOWN OF CALAMUS Wards 1-2,5,181,301,507
Dodge (pt.),TOWN OF CHESTER Wards 1-2,6,96,255,369
Dodge (pt.),TOWN OF CLYMAN Ward 1,5,87,315,423
Dodge (pt.),TOWN OF ELBA Ward 1,5,236,323,591
Dodge (pt.),TOWN OF EMMET Wards 1-2,5,178,556,765
Dodge (pt.),TOWN OF FOX LAKE Wards 1-4,6,195,485,700
Dodge (pt.),TOWN OF HERMAN Wards 1-2,5,98,571,691
Dodge (pt.),TOWN OF HUBBARD Wards 1-4,5,298,699,"1,039"
Dodge (pt.),TOWN OF HUBBARD Wards 5-6,6,0,0,0
Dodge (pt.),TOWN OF HUSTISFORD Wards 1-2,5,177,624,834
Dodge (pt.),TOWN OF LEBANON Wards 1-2,5,225,661,913
Dodge (pt.),TOWN OF LEROY Wards 1-2,6,112,387,519
Dodge (pt.),TOWN OF LOMIRA Ward 1-2,6,117,493,639
Dodge (pt.),TOWN OF LOMIRA Ward 3,5,1,0,1
Dodge (pt.),TOWN OF LOWELL Wards 1-2,5,70,202,279
Dodge (pt.),TOWN OF LOWELL Wards 3-4,5,82,201,293
Dodge (pt.),TOWN OF OAK GROVE Wards 1-2,5,184,363,568
Dodge (pt.),TOWN OF OAK GROVE Wards 3-6,6,0,0,0
Dodge (pt.),TOWN OF PORTLAND Wards 1-2,5,212,344,583
Dodge (pt.),TOWN OF RUBICON Wards 1-3,5,225,"1,063","1,339"
Dodge (pt.),TOWN OF SHIELDS Ward 1,5,99,228,342
Dodge (pt.),TOWN OF THERESA Ward 2,5,80,275,369
Dodge (pt.),"TOWN OF THERESA Wards 1,3-7",6,43,189,250
Dodge (pt.),TOWN OF TRENTON Wards 1-2,6,179,513,728
Dodge (pt.),TOWN OF WESTFORD Ward 3,5,0,10,10
Dodge (pt.),TOWN OF WESTFORD Ward 4,6,0,0,0
Dodge (pt.),TOWN OF WESTFORD Wards 1-2,6,250,436,715
Dodge (pt.),TOWN OF WILLIAMSTOWN Wards 1-3,6,101,348,464
Dodge (pt.),VILLAGE OF BROWNSVILLE Ward 1,6,90,216,319
Dodge (pt.),VILLAGE OF CLYMAN Ward 1,5,66,110,193
Dodge (pt.),VILLAGE OF HUSTISFORD Wards 1-2,5,141,405,576
Dodge (pt.),VILLAGE OF IRON RIDGE Ward 1,5,120,332,484
Dodge (pt.),VILLAGE OF KEKOSKEE Ward 1,6,25,54,84
Dodge (pt.),VILLAGE OF LOMIRA Wards 1-3,6,317,812,"1,185"
Dodge (pt.),VILLAGE OF LOWELL Ward 1,5,41,112,164
Dodge (pt.),VILLAGE OF NEOSHO Ward 1,5,74,242,339
Dodge (pt.),VILLAGE OF RANDOLPH Wards 1-2,6,208,364,610
Dodge (pt.),VILLAGE OF REESEVILLE Ward 1,5,102,190,311
Dodge (pt.),VILLAGE OF THERESA Wards 1-3,6,183,477,710
Door,"CITY OF STURGEON BAY Wards 1-6,22-24,29",8,"1,102",931,"2,163"
Door,"CITY OF STURGEON BAY Wards 11-17,28",8,678,577,"1,312"
Door,"CITY OF STURGEON BAY Wards 7-10,18-21,25-27,30",8,667,612,"1,329"
Door,TOWN OF BAILEYS HARBOR Wards 1-2,8,441,327,799
Door,TOWN OF BRUSSELS Wards 1-2,8,200,374,603
Door,TOWN OF CLAY BANKS Ward 1,8,104,129,238
Door,TOWN OF EGG HARBOR Wards 1-3,8,400,472,908
Door,TOWN OF FORESTVILLE Wards 1-2,8,206,335,572
Door,TOWN OF GARDNER Wards 1-2,8,245,424,700
Door,TOWN OF GIBRALTAR Wards 1-2,8,428,325,791
Door,TOWN OF JACKSONPORT Wards 1-2,8,232,275,520
Door,TOWN OF LIBERTY GROVE Wards 1-3,8,733,582,"1,378"
Door,TOWN OF NASEWAUPEE Wards 1-3,8,461,703,"1,223"
Door,TOWN OF SEVASTOPOL Wards 1-5,8,780,974,"1,839"
Door,TOWN OF STURGEON BAY Wards 1-2,8,224,271,517
Door,TOWN OF UNION Ward 1,8,190,388,603
Door,TOWN OF WASHINGTON Ward 1,8,226,301,555
Door,VILLAGE OF EGG HARBOR Ward 1,8,113,80,198
Door,VILLAGE OF EPHRAIM Ward 1,8,140,89,235
Door,VILLAGE OF FORESTVILLE Ward 1,8,86,144,246
Door,VILLAGE OF SISTER BAY Ward 1,8,358,267,653
Douglas,"CITY OF SUPERIOR Wards 1-3,7-8",7,"1,561","1,026","2,731"
Douglas,"CITY OF SUPERIOR Wards 13-16,20-22",7,"1,495",935,"2,605"
Douglas,"CITY OF SUPERIOR Wards 17-19,30-32",7,989,589,"1,717"
Douglas,CITY OF SUPERIOR Wards 23-29,7,"1,466","1,030","2,654"
Douglas,"CITY OF SUPERIOR Wards 4-6,9-12",7,"1,317","1,062","2,514"
Douglas,TOWN OF AMNICON Wards 1-2,7,307,303,633
Douglas,TOWN OF BENNETT Ward 1,7,140,209,364
Douglas,TOWN OF BRULE Wards 1-2,7,207,145,370
Douglas,TOWN OF CLOVERLAND Ward 1,7,46,75,129
Douglas,TOWN OF DAIRYLAND Ward 1,7,24,82,112
Douglas,TOWN OF GORDON Ward 1,7,186,247,451
Douglas,TOWN OF HAWTHORNE Wards 1-2,7,246,328,601
Douglas,TOWN OF HIGHLAND Ward 1,7,97,103,208
Douglas,TOWN OF LAKESIDE Ward 1,7,164,191,380
Douglas,TOWN OF MAPLE Ward 1,7,194,167,385
Douglas,TOWN OF OAKLAND Wards 1-2,7,336,305,667
Douglas,TOWN OF PARKLAND Wards 1-2,7,336,306,678
Douglas,TOWN OF SOLON SPRINGS Wards 1-3,7,229,336,590
Douglas,TOWN OF SUMMIT Wards 1-2,7,312,255,595
Douglas,TOWN OF SUPERIOR Wards 1-2,7,593,645,"1,276"
Douglas,TOWN OF WASCOTT Ward 1,7,195,273,487
Douglas,VILLAGE OF LAKE NEBAGAMON Wards 1-2,7,288,381,695
Douglas,VILLAGE OF OLIVER Ward 1,7,143,97,251
Douglas,VILLAGE OF POPLAR Ward 1,7,123,210,344
Douglas,VILLAGE OF SOLON SPRINGS Ward 1,7,160,186,376
Douglas,VILLAGE OF SUPERIOR Ward 1,7,203,175,394
Dunn,CITY OF MENOMONIE Ward 6,3,307,234,609
Dunn,CITY OF MENOMONIE Wards 1-2,3,771,663,"1,537"
Dunn,CITY OF MENOMONIE Wards 10-11,3,849,597,"1,558"
Dunn,CITY OF MENOMONIE Wards 3-4,3,655,455,"1,261"
Dunn,"CITY OF MENOMONIE Wards 5,7",3,657,488,"1,284"
Dunn,CITY OF MENOMONIE Wards 8-9,3,623,503,"1,241"
Dunn,TOWN OF COLFAX Ward 1-3,3,209,365,610
Dunn,TOWN OF DUNN Wards 1-2,3,337,396,772
Dunn,TOWN OF EAU GALLE Ward 1,3,124,295,436
Dunn,TOWN OF ELK MOUND Ward 1-3,3,278,563,892
Dunn,TOWN OF GRANT Ward 1-2,3,90,146,244
Dunn,TOWN OF HAY RIVER Ward 1-2,3,102,177,312
Dunn,TOWN OF LUCAS Ward 1,3,133,252,413
Dunn,TOWN OF MENOMONIE Ward 1-3,3,730,911,"1,735"
Dunn,TOWN OF NEW HAVEN Ward 1,3,95,216,330
Dunn,TOWN OF OTTER CREEK Ward 1,3,90,155,259
Dunn,TOWN OF PERU Ward 1,3,38,78,125
Dunn,TOWN OF RED CEDAR Ward 1-3,3,449,703,"1,225"
Dunn,TOWN OF ROCK CREEK Ward 1,3,198,315,536
